id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.footer.text,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1466150404495773807,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:18:16.189Z,,16739072,4,false,Matchup,**Gorilla** vs **Box Jellyfish**,true,User,RamiNoodle733,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:18:15.825000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:18:16.189000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466150206105063768,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:17:28.889Z,,52360,4,true,By,RamiNoodle733,true,Comment Author,Anonymous,true,On,Poison Dart Frog,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:17:28.486000+00:00,👍 Comment Upvoted,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:17:28.889000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466150197296889878,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:17:26.789Z,,54527,4,true,User,Anonymous (RamiNoodle733),true,Target,Poison Dart Frog,false,Comment,Love this animal,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:17:26.332000+00:00,💬 New Comment,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:17:26.789000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466149700045377618,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:15:28.235Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:15:27.981000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:15:28.235000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466149696228560938,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:15:27.325Z,,6710886,4,true,User,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🕐 Session Duration,2m 18s,,,,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:15:27.014000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:15:27.325000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466149423758311528,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:14:22.363Z,,54527,4,true,User,RamiNoodle733,true,Target,African Elephant,false,Comment,Woahh,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:14:21.970000+00:00,💬 New Comment,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:14:22.363000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466149117813199160,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:13:09.420Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:13:09.161000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:13:09.420000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466149106681643133,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:13:06.766Z,,6710886,4,true,User,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🕐 Session Duration,6s,,,,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:13:06.489000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:13:06.766000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466149081217761566,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:13:00.695Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:13:00.507000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:13:00.695000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466149077770309893,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:12:59.873Z,,6710886,4,true,User,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🕐 Session Duration,4m 29s,,,,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:12:59.659000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:12:59.873000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466148678908645673,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:11:24.777Z,,6710886,4,true,User,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🕐 Session Duration,12s,,,,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:11:23.192000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:11:24.777000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466148622008848467,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:11:11.211Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:11:10.922000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:11:11.211000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466148620494573653,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T19:11:10.850Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🖥️ Device,Chrome on Windows,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T19:08:30.596000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T19:11:10.850000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465880643916271797,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T01:26:20.255Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Washington, VA, US",true,🖥️ Device,Chrome on Windows,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T01:26:19.951000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T01:26:20.255000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465880638786764987,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-28T01:26:19.032Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Ashburn, VA, US",true,🖥️ Device,Chrome on macOS,true,📐 Screen,800x600,true,🌐 Language,en-US,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-28T01:26:05.415000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-28T01:26:19.032000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465827752748777542,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T21:56:10.018Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/community,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,414x896,true,🌐 Language,en-US,true,🔑 Session,0ampvxsugkvu,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T21:56:09.657000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T21:56:10.018000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465827744096059630,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T21:56:07.955Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/rankings,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,414x896,true,🌐 Language,en-US,true,🔑 Session,0ampvxsugkvu,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T21:56:07.740000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T21:56:07.955000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465827743722766336,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T21:56:07.866Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,414x896,true,🌐 Language,en-US,true,🔑 Session,0ampvxsugkvu,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T21:55:10.571000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T21:56:07.866000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465824935720124642,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T21:44:58.386Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Lodi, NJ, US",true,🖥️ Device,Safari on macOS,true,📐 Screen,820x1180,true,🌐 Language,en-US,true,🔑 Session,h972ihcx2q9,,,,IP: 69.126.86.33,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T21:44:57.363000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T21:44:58.386000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465824932528390393,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T21:44:57.625Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/,true,🌐 Location,"Gallatin, TN, US",true,🕐 Session Duration,55s,,,,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T21:40:42.447000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T21:44:57.625000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465808268294361202,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:38:44.562Z,,5793266,4,true,User,RamiNoodle733,false,Message,Fox just won a tournament!,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,,,,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:38:44.124000+00:00,💬 Community Chat,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:38:44.562000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465808172823482489,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:38:21.800Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/community,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,qwhh2vjclvj,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:38:21.512000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:38:21.800000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807904400478290,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:37:17.803Z,,65416,4,true,User,RamiNoodle733,true,Animal,Polar Bear,true,Vote,👍 Upvote,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:37:17.298000+00:00,👍 New Vote,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:37:17.803000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807838025879665,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:37:01.978Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/rankings,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,qwhh2vjclvj,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:37:01.724000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:37:01.978000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807791695462503,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:36:50.932Z,,16739072,4,false,Matchup,**Saltwater Crocodile** vs **Camel**,true,User,RamiNoodle733,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,,,,,,,,,,,,,,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:36:50.606000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:36:50.932000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807730735583454,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:36:36.398Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/compare,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,qwhh2vjclvj,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:36:36.124000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:36:36.398000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807624594264197,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:36:11.092Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,qwhh2vjclvj,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:36:10.840000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:36:11.092000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807496882163864,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:35:40.643Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,jftmiv87a1n,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:35:40.363000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:35:40.643000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807413071450173,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:35:20.661Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/stats,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,vwvcdfr9xl,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:35:20.129000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:35:20.661000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807366988763371,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:35:09.674Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/stats,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,vwvcdfr9xl,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:35:09.447000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:35:09.674000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807350337372182,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:35:05.704Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/compare,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,vwvcdfr9xl,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:35:05.392000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:35:05.704000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807347275268223,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:35:04.974Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/rankings,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,vwvcdfr9xl,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:35:02.877000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:35:04.974000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807234842890436,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:34:38.168Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/community,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,vwvcdfr9xl,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:34:37.409000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:34:38.168000+00:00,false,0,Animal Battle Stats,1446203750204047426
1465807216681554011,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-27T20:34:33.838Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/community,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,true,🔑 Session,lzga5thw6g,,,,IP: 170.203.112.184,0,0,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-27T20:34:33.385000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-27T20:34:33.838000+00:00,false,0,Animal Battle Stats,1446203750204047426
