id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1460775385863033055,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:19:51.884Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:19:51.551000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:19:51.884000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775377952702653,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:19:49.998Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:19:49.672000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:19:49.998000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775365005017367,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:19:46.911Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:19:46.688000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:19:46.911000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775308356620442,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:19:33.405Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:19:32.985000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:19:33.405000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775232494108733,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:19:15.318Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:19:15.039000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:19:15.318000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775179188965441,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:19:02.609Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:19:02.327000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:19:02.609000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775127590633607,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:18:50.307Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:18:49.974000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:18:50.307000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775106765787186,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:18:45.342Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:18:45.088000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:18:45.342000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775091120898172,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:18:41.612Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:18:41.306000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:18:41.612000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460775033583698012,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:18:27.894Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:18:27.534000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:18:27.894000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774827865407520,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:38.847Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:38.598000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:38.847000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774826426761382,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:38.504Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:38.223000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:38.504000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774813760094304,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:35.484Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:35.156000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:35.484000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774811776192626,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:35.011Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:34.816000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:35.011000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774800988438599,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:32.439Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:32.169000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:32.439000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774799465910353,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:32.076Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:31.807000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:32.076000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774790146162792,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:29.854Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:29.058000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:29.854000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774786769752147,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:29.049Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:28.753000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:29.049000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774775218503770,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:26.295Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:26.052000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:26.295000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774760685375609,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:22.830Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:22.545000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:22.830000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774759217496217,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:22.480Z,,6710886,0,,true,User,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:22.183000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:22.480000+00:00,false,0,Animal Battle Stats,1446203750204047426
1460774748333150410,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-13T23:17:19.885Z,,4491519,0,,true,Visitor,Anonymous,true,🌐 Location,"Sugar Land, TX, US",,,,,,,2026-01-13T23:17:19.506000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-13T23:17:19.885000+00:00,false,0,Animal Battle Stats,1446203750204047426
