id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1463683581648830495,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:59.791Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:59.455000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:59.791000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683573973258250,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:57.961Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:57.653000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:57.961000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683567845376021,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:56.500Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:56.250000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:56.500000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683562501963818,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:55.226Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:54.863000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:55.226000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683555656863816,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:53.594Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:52.493000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:53.594000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683515269906641,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:43.965Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:43.710000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:43.965000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683502066372629,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:40.817Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:40.577000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:40.817000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683473033134101,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:33.895Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:33.603000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:33.895000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683455106682930,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:29.621Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:29.350000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:29.621000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463683454029009093,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:55:29.364Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:55:27.072000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:55:29.364000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463680522319298590,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:43:50.390Z,,8421504,0,"{""user"":""RamiNoodle733"",""content"":""test"",""location"":{""city"":""Houston"",""region"":""TX"",""country"":""US"",""formatted"":""Houston, TX, US""}}",,,,,,,,,,,,,,,,,,,,,,,,,2026-01-21T23:43:49.810000+00:00,Event: chat_reply,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:43:50.390000+00:00,false,0,Animal Battle Stats,1446203750204047426
