id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.fields.8.inline,embeds.0.fields.8.name,embeds.0.fields.8.value,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1472833523034619986,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T05:54:35.815Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Council Bluffs, IA, US",true,🖥️ Device,Chrome on Linux,true,📐 Screen,800x600,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T05:53:34.247000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T05:54:35.815000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472818274717794438,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:54:00.333Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"San Jose, CA, US",true,🖥️ Device,Chrome on Linux,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-r43ytrdeq-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:54:00.027000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:54:00.333000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472818247098175600,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:53:53.748Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"San Jose, CA, US",true,🖥️ Device,Chrome on Linux,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-r43ytrdeq-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:53:53.428000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:53:53.748000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472818204899283055,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:53:43.687Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"San Jose, CA, US",true,🖥️ Device,Chrome on Linux,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-r43ytrdeq-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:53:43.279000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:53:43.687000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472818201074339951,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:53:42.775Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Santa Clara, CA, US",true,🖥️ Device,Unknown on Unknown,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-r43ytrdeq-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:53:42.330000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:53:42.775000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472818200596058112,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:53:42.661Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Santa Clara, CA, US",true,🖥️ Device,Unknown on Unknown,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-r43ytrdeq-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:53:42.224000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:53:42.661000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472818200260382844,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:53:42.581Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"San Jose, CA, US",true,🖥️ Device,Chrome on Linux,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-r43ytrdeq-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:53:42.299000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:53:42.581000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472818027933339752,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:53:01.495Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"San Jose, CA, US",true,🖥️ Device,Chrome on Linux,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-3chsr305g-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:53:01.200000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:53:01.495000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472818024145879082,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:53:00.592Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"San Jose, CA, US",true,🖥️ Device,Chrome on Linux,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-3chsr305g-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:53:00.352000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:53:00.592000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472817994269986852,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:52:53.469Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Council Bluffs, IA, US",true,🖥️ Device,Firefox on Windows,true,📐 Screen,800x600,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:52:53.161000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:52:53.469000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472817993569271851,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-16T04:52:53.302Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"San Jose, CA, US",true,🖥️ Device,Chrome on Linux,true,📐 Screen,800x600,true,🌐 Language,en-US,false,🔗 Came From,https://animal-battle-stats-3chsr305g-raminoodle733s-projects.vercel.app/,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-16T04:52:50.047000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-16T04:52:53.302000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472702178232897784,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:12:40.774Z,,4491519,4,true,Visitor,Cougar,true,🔗 Page,/rankings,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,true,📐 Screen,360x800,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:12:40.499000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:12:40.774000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472702174881517650,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:12:39.975Z,,6710886,4,true,User,Cougar,true,🔗 Page,/compare,true,🌐 Location,"Søreide, 46, NO",true,🕐 Session Duration,3m 56s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:12:39.678000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:12:39.975000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472702111103062257,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:12:24.769Z,,16739072,4,false,Matchup,**Cougar** vs **Sea Lion**,true,User,Cougar,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:12:24.398000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:12:24.769000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701853983838391,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:11:23.467Z,,16739072,4,false,Matchup,**Cougar** vs **Wild Horse**,true,User,Cougar,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:11:23.085000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:11:23.467000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701783305355357,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:11:06.616Z,,46296,4,true,User,RamiNoodle733,true,Replying To,Cougar,true,Target,Cougar,false,Reply,Thank you for using the site and bringing this to our attention! We will get it changed soon إن شاء ...,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:11:06.102000+00:00,↩️ Comment Reply,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:11:06.616000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701756608614565,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:11:00.251Z,,16739072,4,false,Matchup,**Cougar** vs **Hippopotamus**,true,User,Cougar,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:10:59.878000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:11:00.251000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701602514341928,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:10:23.512Z,,16739072,4,false,Matchup,**Cougar** vs **Leopard**,true,User,Cougar,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:10:23.109000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:10:23.512000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701439402049576,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:09:44.623Z,,16739072,4,false,Matchup,**Cougar** vs **Snow Leopard**,true,User,Cougar,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:09:43.973000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:09:44.623000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701289107296357,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:09:08.790Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/community,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:09:08.454000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:09:08.790000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701185885606126,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:08:44.180Z,,4491519,4,true,Visitor,Cougar,true,🔗 Page,/compare,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,true,📐 Screen,360x800,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:08:44.012000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:08:44.180000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701181510811749,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:08:43.137Z,,6710886,4,true,User,Cougar,true,🔗 Page,/stats/seal,true,🌐 Location,"Søreide, 46, NO",true,🕐 Session Duration,2m 39s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:08:42.899000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:08:43.137000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472701170727387258,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:08:40.566Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/stats,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:08:40.307000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:08:40.566000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472700944251748583,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:07:46.570Z,,52360,4,true,By,RamiNoodle733,true,Comment Author,Cougar,true,On,Cougar,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:07:46.138000+00:00,👍 Comment Upvoted,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:07:46.570000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472700875138011226,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:07:30.092Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:07:29.817000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:07:30.092000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472700741012426864,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:06:58.114Z,,54527,4,true,User,Cougar,true,Target,Cougar,false,Comment,Should have higher bite force,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:06:57.761000+00:00,💬 New Comment,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:06:58.114000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472700513752711269,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:06:03.931Z,,4491519,4,true,Visitor,Cougar,true,🔗 Page,/stats,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,true,📐 Screen,360x800,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:06:03.694000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:06:03.931000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472700512045629461,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:06:03.524Z,,10053375,4,true,Username,Cougar,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,true,🔗 Referrer,https://animalbattlestats.com/signup,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:05:27.150000+00:00,🎉 New User Signup!,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:06:03.524000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472700511923867871,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:06:03.495Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Søreide, 46, NO",true,📱 Device,Chrome on Linux,true,📐 Screen,360x800,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:04:31.898000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:06:03.495000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472700511894372494,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-15T21:06:03.488Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/rankings,true,🌐 Location,"Søreide, 46, NO",true,🕐 Session Duration,1m 30s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-15T21:06:02.377000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-02-15T21:06:03.488000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472246203868512456,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-14T15:00:48.014Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/stats/hyena,true,🌐 Location,"WA, US",true,🖥️ Device,Chrome on Unknown,true,📐 Screen,800x600,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-14T15:00:43.603000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-14T15:00:48.014000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472246190404931697,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-14T15:00:44.804Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/stats/lionfish,true,🌐 Location,"WA, US",true,🖥️ Device,Chrome on Unknown,true,📐 Screen,800x600,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-14T15:00:42.292000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-14T15:00:44.804000+00:00,false,0,Animal Battle Stats,1446203750204047426
1472246160553935084,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-02-14T15:00:37.687Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/stats/african-wild-dog,true,🌐 Location,"WA, US",true,🖥️ Device,Chrome on Unknown,true,📐 Screen,800x600,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-02-14T15:00:36.900000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-02-14T15:00:37.687000+00:00,false,0,Animal Battle Stats,1446203750204047426
